id,timestamp,text,search_term,location,sentiment,topic,month
1491755959147970560,2022-02-10 12:48:30,"https://t.co/x5iaVjAjNv Weekly Housing Market Update: Week Ending January 28th

https://t.co/psTOiKAYbh",housing,,0.0,housing,2
1491756126131703812,2022-02-10 12:49:10,"#demokratparti #devapartisi #gelecekparti #iyiparti #chp #saadetpartisi #memleketpartisi #TDP_turkiye ilginç metin, USA FED faiz çıkarıp milleti ezecek diyor yazar. The Fed is about to raise interest rates and shaft American workers – again | Robert Reich https://t.co/PXHk9gIbVF",interest rate,,0.025,interest rate,2
1491757156185817088,2022-02-10 12:53:16,"More than 2030 people died after receiving a Centrelink debt notice, also known as robo-debt, according to new data released by the Department of Human Services. https://t.co/VFYPHV1IL2",centrelink,,-0.16666666666666666,social security,2
1491762881876144136,2022-02-10 13:16:01,"#CPI: It is all about US January inflation report today, with the data due at the bottom of the hour ^FR

 • CPI expected to print 0.5% m/m or 7.3% y/y, versus 0.5% m/m and 7.0% y/y in Dec.

 • Core CPI expected at 0.5% m/m and 5.9% y/y, vs. 0.6% m/m and 5.5% y/y in Dec.",inflation,,0.0,cost of living,2
1491762931671138304,2022-02-10 13:16:13,"https://t.co/rxqAP4ipvd
Robodebt, targeting people considered at risk by Centrelink. 812 of 2,030 people who died after receiving robodebts were in this category. Despite rhetoric from government about preventing suicides, robodebt is clearly increasing stress &amp; hardship.",centrelink,,-0.25,social security,2
1491762971693170694,2022-02-10 13:16:22,"https://t.co/rxqAP4ipvd
Money for mates at any cost
The gradual privatization of Centrelink has meant that the unemployed have become a source of revenue for companies associated with the LNP.",centrelink,,-0.03125,social security,2
1491763785035620353,2022-02-10 13:19:36,"If CPI &gt;7.3%, this would increase likelihood of 50 basis point rate hike for March, and I would imagine Nasdaq futures would weaken. A much weaker print (of &lt;7.0%) could trigger relief rally ^FR https://t.co/4yZHwhT9Co",rate hike,,0.023809523809523808,interest rate,2
1491838559841443857,2022-02-10 18:16:44,"@AvidCommentator Problem is even if the inflation rate falls to 3.75%, it’s not enough to average down the current spike and people are still going to feel behind the growth in cost of living.",inflation,,0.0,cost of living,2
1491838559841443857,2022-02-10 18:16:44,"@AvidCommentator Problem is even if the inflation rate falls to 3.75%, it’s not enough to average down the current spike and people are still going to feel behind the growth in cost of living.",cost of living,,0.0,cost of living,2
1491764801974202368,2022-02-10 13:23:39,"Money for mates at any cost
 The gradual privatization of Centrelink has meant that the unemployed have become a source of revenue for companies associated with the LNP. Service has diminished as the bottom-line and not the unemployed is the over-riding priority. https://t.co/2BWymeUqi3",centrelink,,-0.043478260869565216,social security,2
1491764978973839365,2022-02-10 13:24:21,"Robodebt, has been targeting people considered at risk by Centrelink. 812 of the 2,030 people who died after receiving robodebts were in this category. Despite the rhetoric from government about preventing suicides, robodebt is  increasing stress and hardship. https://t.co/2BWymeUqi3",centrelink,,-0.2558139534883721,social security,2
1491779249962819584,2022-02-10 14:21:03,@ZekeJMiller It’s a great asset. More inflation.,inflation,,0.7142857142857143,cost of living,2
1491768213952028674,2022-02-10 13:37:12,"With inflation hitting a higher than expected 7.5% , will #Goldcoin challenge 1 month highs ? #stablecoins @WazirXIndia https://t.co/RG0dEHKvq7",inflation,,-0.047619047619047616,cost of living,2
1491910526653562883,2022-02-10 23:02:42,"@BasilZempilas You are the only one talking about Comm Games. Are you elected to represent people Basil and people in Western Australia wld rather spend OUR money on hospitals, housing, solar panels, building a tunnel under Leach Hwy for cars &amp; put a rail line on top with local traffic.",housing,,0.04,housing,2
1491768352255229953,2022-02-10 13:37:45,"US Inflation data

Headline:
MoM: 0.6% (exp 0.5%)
YoY: 7.5% (exp 7.3%)

Core:
MoM: 0.6% (exp 0.5%)
YoY: 6.0 (exp 5.9%)

dollar up, USDJPY surging, US yields particularly 2s and 10s duration higher, gold down, S&amp;P500 down",inflation,,0.0425531914893617,cost of living,2
1491768666102198272,2022-02-10 13:39:00,"The US has just announced their updated inflation data and, yet again, it's higher than market consensus. Why is the market getting this wrong every time? Inflation is such an obvious problem that can be observed all around us.

So many are overlooking the challenges ahead. https://t.co/1HhKfHgPkN",inflation,,-0.08,cost of living,2
1491769646671745025,2022-02-10 13:42:54,#XAUUSD has already recovered all losses from the inflation print. #Gold #inflation #USD https://t.co/T1cH3Qlt53,inflation,,-0.058823529411764705,cost of living,2
1491913683596836866,2022-02-10 23:15:15,@tracyc2323 @alifarhat79 Inflation is a depression but with a band aid on.,inflation,,0.0,cost of living,2
1491770781902467073,2022-02-10 13:47:24,U.S. Inflation Charges Higher With Larger-Than-Forecast Gain  https://t.co/5d07q4g98H,inflation,,0.0,cost of living,2
1491771009032417280,2022-02-10 13:48:18,"Fed tightens rates and USD become more valuable

Or

Fed doesn't and inflation continues

Except fed is forced to keep rates low and only raise very slowly

Results in prolonged period of inflation

Simple really

$BTC",inflation,,-0.027777777777777776,cost of living,2
1491771717290958849,2022-02-10 13:51:07,"🚨🚨 BREAKING! 🚨🚨
US Inflation has just posted its 40 year high 🚀",inflation,,0.15384615384615385,cost of living,2
1491774360243552261,2022-02-10 14:01:37,"@TheMaverickWS So in other words, inflation is realistically in double figures.",inflation,,0.0,cost of living,2
1491772198620905474,2022-02-10 13:53:02,US Inflation rises 7.5% year on year.  More than analysts expected.  Get ready for a short term fall on major indexes and increased volatility.  Great chance for some short term trades.,inflation,,0.21875,cost of living,2
1491858080577261569,2022-02-10 19:34:18,"@byHeatherLong Similar here in Australia, So now they think it's time to put up interest rates just incase someones escaping the pain.",interest rate,,-0.09090909090909091,interest rate,2
1491772434147471360,2022-02-10 13:53:58,Inflation about to change things. https://t.co/7n0fUAXAxR,inflation,,0.0,cost of living,2
1491772455970816001,2022-02-10 13:54:03,The rise in global inflation – the hit to living standards across the world https://t.co/OQwLw0mmtz,inflation,,0.05555555555555555,cost of living,2
1491831247760355328,2022-02-10 17:47:41,"@bozzystuff @anon_opin Some people don’t want to buy because it will be temporary eg students. We rented until we found a house that we wanted to buy. We also rented when we lived OS &amp; rented our place out because we were coming back. But if people want to buy, housing should be available &amp; affordable.",housing,,0.07017543859649122,housing,2
1491835112807276544,2022-02-10 18:03:02,"@Banter_Horse @anon_opin I’ve rented by choice, but being at the mercy of someone else’s whims is stressful, especially when you don’t have other options. Housing should be affordable &amp; readily available for those who want to buy and rental laws should prevent landlords from treating people like shit.",housing,,0.04,housing,2
1491899180545048581,2022-02-10 22:17:37,@RichJEH72 @anon_opin If we gave it away we would have been homeless when we returned. Where do you get the idea we could afford to buy 2 houses? We charged rent because again we would have been homeless if we didn’t pay our mortgage. But we charged as little as possible &amp; never increased it.,mortgage,,-0.17857142857142858,housing,2
1491772801639800833,2022-02-10 13:55:26,"""U.S. Inflation Charges Higher With Larger-Than-Forecast Gain""
Consumer prices on Thursday came in higher than expected, pushing the greenback up as the data suggested the #Federal Reserve could be more aggressive in fighting rising #inflation.

https://t.co/RZwAS85J6s",inflation,,-0.1,cost of living,2
1491773017743106049,2022-02-10 13:56:17,"US futures drop as inflation soars  https://t.co/mvmK1lHedd ^FR

 • #CPI jumps to 7.5% annual pace - highest since 1982
 • #Markets react: stocks down, dollar and yields up
 • #Stocks: Small caps, techs could fall further out of favour
 • #Russell testing major resistance: https://t.co/21DcxVvEIi",inflation,,0.019230769230769232,cost of living,2
1491775341802708992,2022-02-10 14:05:31,"@Janitols Yeah, as long as GDP keeps going up then everything is good. If GDP goes up more again next year then things are gooder.

Don't worry about the inflation and debt. You need those to get more GDP. You mint new GDP with rising prices and credit bubbles.",inflation,,0.10204081632653061,cost of living,2
1491774047537209345,2022-02-10 14:00:23,"KitcoCom has published "" Gold remains down as annual U.S. CPI rises 7.5% in January "" on 10/02/2022 #Tech #Inflation 

https://t.co/6ZheKGTsKM",inflation,,0.11538461538461539,cost of living,2
1491774229012180994,2022-02-10 14:01:06,"KitcoCom has published "" Gold price falls as U.S. consumer inflation runs hotter "" on 10/02/2022 #Silver 

https://t.co/3O09UQlZTR",inflation,,0.09090909090909091,cost of living,2
1491774342690050051,2022-02-10 14:01:33,US CPI Inflation Surged to the Highest Levels in 40 Years https://t.co/AbSkX7RBYN https://t.co/KJ4cGR3fxa,inflation,,0.0,cost of living,2
1491919165044977664,2022-02-10 23:37:02,@RepMTG Only an idiot thinks inflation is Biden’s fault. And only a bunch more idiots would believe you and MM when you try to sell it.,inflation,,-0.11538461538461539,cost of living,2
1491916882655707137,2022-02-10 23:27:57,@JJcycles Inflation is high so lets sell our hedge against inflation for fiat https://t.co/9QsTQxisfF,inflation,,0.0,cost of living,2
1491775426091679750,2022-02-10 14:05:52,"Record inflation, so what do you do? Sell your deflationary asset into said inflationary shit coin.

lol, I feel like I'm taking crazy pills.",inflation,,0.041666666666666664,cost of living,2
1491775686255726600,2022-02-10 14:06:54,"The consumer price index climbed 7.5 per cent as inflation charged ahead, setting the scene for the Federal Reserve to begin raising rates. https://t.co/G22ZkcdivA",inflation,,-0.10714285714285714,cost of living,2
1491775799065821185,2022-02-10 14:07:21,"Financial investment- yes, arguably one of the best but security of it, I doubt 

Will like to learn though

$UNW to the 🌙
#ApnaBullspreeMoneyMoney #KoubekCoin #BlackRock #Cryptos #Ponzi #finance #Scam #inflation #StockMarket #100xGem #RBIPolicy #100xCoin #Bitcoin #Binance #BNB https://t.co/zUldBmBtGy",inflation,,0.14285714285714285,cost of living,2
1491775937704128516,2022-02-10 14:07:54,"We Have a Housing Crisis - Wake Up NSW! 

https://t.co/A65BW05k22 https://t.co/M1GmuksBVR",housing,,-0.17647058823529413,housing,2
1491776400462061570,2022-02-10 14:09:44,"I'm in a secure environment, secure housing, i don't have to worry about paying for meds or food because my parents are so supportive of me. I'm very privileged. Yes, I can't work, and altho i have a fear of not being able to pay for my medical needs, I'll be okay.",housing,,0.057692307692307696,housing,2
1491836356305117184,2022-02-10 18:07:58,"@scottmelker You and me both , bitcoin is the perfect hedge against inflation  , but what I'm told is people sell their risk on assets to free up money to pay the higher interest rates and in  the end , loose twice .",interest rate,,0.02564102564102564,interest rate,2
1491836356305117184,2022-02-10 18:07:58,"@scottmelker You and me both , bitcoin is the perfect hedge against inflation  , but what I'm told is people sell their risk on assets to free up money to pay the higher interest rates and in  the end , loose twice .",inflation,,0.02564102564102564,cost of living,2
